Id,SalePrice
2733,131860.90640700376
2734,183690.2522560887
2735,125317.00681678978
2736,150218.25821297936
2737,118325.9012848075
2738,111195.7778704233
2739,119718.89164706913
2740,100878.99078295124
2741,128968.98178423509
2742,168029.9644496459
2743,169711.59309571952
2744,160222.93118980105
2745,102871.00028291579
2746,130914.3317064659
2747,88483.54241410235
2748,131731.0869697302
2749,152719.23703346544
2750,92847.93661093451
2751,108752.15570211486
2752,84052.82461612922
2753,34363.438882346
2754,139739.88333934895
2755,81420.91018612913
2756,107054.76626871037
2757,93901.2284290604
2758,136147.31625402765
2759,129188.94278590078
2760,94184.38574768779
2761,148101.22657126066
2762,106363.99149952875
2763,125031.50294323302
2764,98706.35523559927
2765,94719.55834402732
2766,151478.2470236708
2767,100717.66838924534
2768,49944.13806881226
2769,143557.0153304189
2770,21329.154672377917
2771,82544.5981074012
2772,85484.21078226832
2773,109811.76393273516
2774,108570.22973045098
2775,130529.50996289124
2776,86786.90530710659
2777,162328.04217752453
2778,92627.61578480834
2779,50993.30112645068
2780,95155.63377356077
2781,108893.93505252384
2782,74314.31368541584
2783,126843.01297074306
2784,72621.70564102763
2785,144962.87331169366
2786,108659.97537284809
2787,118781.66214357252
2788,137861.90656113566
2789,184294.736045427
2790,123508.62297439802
2791,80905.73506175955
2792,205323.09713273912
2793,85975.39260410829
2794,102308.41300918536
2795,142692.89327221463
2796,82846.24492252652
2797,92563.92617833205
2798,229213.25632671925
2799,94903.21024128937
2800,39437.9449879856
2801,130648.26737376058
2802,115338.57029801303
2803,64609.78637354702
2804,87532.69681176852
2805,118219.32059042557
2806,78309.32034050644
2807,156100.25436897494
2808,122062.14408875778
2809,79908.85164218849
2810,112269.65028454656
2811,120408.12246164193
2812,117445.60101704288
2813,49054.105531440655
2814,155640.02137799206
2815,175932.8563105159
2816,135332.75027320193
2817,124950.51565978717
2818,97723.66067215073
2819,133370.4112807146
2820,127566.63029159722
2821,159812.1329975507
2822,137703.68852153287
2823,139179.82345889846
2824,131054.27293238667
2825,114166.91509621197
2826,82467.0648584244
2827,105582.0558656891
2828,132629.72023092242
2829,137286.90033913945
2830,78059.92350777687
2831,116961.59608201876
2832,75392.82783122714
2833,127119.61524322987
2834,63515.21793380694
2835,130672.42574970602
2836,112407.57711741037
2837,75272.0921781319
2838,103340.07960935526
2839,114093.18327138005
2840,119794.61183086313
2841,120515.43259010962
2842,158171.4880193098
2843,127365.34154687487
2844,134021.18046995674
2845,95602.82862951947
2846,110454.9042177214
2847,175956.9558436088
2848,127595.6519579401
2849,102325.26549842375
2850,167941.28682972278
2851,129044.49304479867
2852,117251.35609786677
2853,134727.6933475623
2854,100724.33445875629
2855,92923.35141762058
2856,75390.14087049497
2857,108104.67959320552
2858,112002.87522197473
2859,174578.25430827143
2860,211048.3019726048
2861,91092.03743967
2862,182945.88907411936
2863,129056.80457614861
2864,94503.94796593743
2865,128908.67437516242
2866,124433.02445012137
2867,102949.06023313677
2868,157622.37076936392
2869,99015.46405599642
2870,108751.34319066392
2871,109282.29951197085
2872,89730.01494277641
2873,127303.80966112092
2874,90694.58146835466
2875,113354.96246219755
2876,127424.31324634267
2877,155812.11986732908
2878,175600.27504362815
2879,139398.32365593917
2880,152811.2095674763
2881,139697.7622032194
2882,175197.3897349781
2883,152637.08132656757
2884,114658.84322511774
2885,111910.07760858757
2886,89975.79507066763
2887,120306.52551474792
2888,155838.01224222497
2889,86562.85137720614
2890,108749.90418600598
2891,133636.51067142584
2892,108542.00816284149
2893,166362.351650781
2894,104007.01664537546
2895,167754.1846150664
2896,209383.92779545963
2897,153783.09689353156
2898,118177.42946668567
2899,34649.05121839163
2900,119581.54336472526
2901,73605.89579362932
2902,30853.214362956816
2903,134331.90321581846
2904,184815.17087311798
2905,144408.1159421007
2906,140535.33687245863
2907,162799.07534092636
2908,74468.90732806525
2909,106584.76954583217
2910,111598.03375111525
2911,119240.6574484341
2912,152955.33623685554
2913,152376.694555449
2914,129602.21746314983
2915,118503.65468679628
2916,135800.02660831172
2917,119319.76136072102
2918,108967.4049299419
2919,174930.6596062279
